time,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
4.924,-8.987,-8.987,-1.469,-0.011,-2.417,-2.417,-2.675,0.018,14.305,14.305,0.787,-0.015,-26.434,-26.434,-0.157,0.004,-4.812,-4.812,-3.934,-0.011,25.555,25.555,-5.167,0.0
4.9342,-8.987,-8.987,-1.469,-0.011,-2.417,-2.417,-2.675,0.018,14.305,14.305,0.787,-0.015,-26.434,-26.434,-0.157,0.004,-4.812,-4.812,-3.934,-0.011,25.555,25.555,-5.167,0.0
4.9443,-8.987,-8.987,-1.888,-0.015,-2.417,-2.417,-2.675,0.018,14.305,14.305,0.787,-0.015,-26.434,-26.434,-0.157,0.004,-4.812,-4.812,-3.934,-0.011,25.555,25.555,-1.233,0.007
4.9544,-8.987,-8.987,-0.813,0.004,-2.395,-2.395,3.515,0.011,14.305,14.305,0.787,0.015,-26.412,-26.412,3.357,-0.018,-4.812,-4.812,0.184,0.029,25.555,25.555,0.577,0.004
4.9645,-8.987,-8.987,-0.813,0.004,-2.395,-2.395,3.515,0.011,14.305,14.305,0.787,0.015,-26.434,-26.434,2.072,0.004,-4.812,-4.812,0.184,0.029,25.555,25.555,0.577,0.004
4.9746,-8.987,-8.987,-0.813,0.004,-2.395,-2.395,3.515,0.011,14.305,14.305,0.787,0.015,-26.434,-26.434,2.072,0.004,-4.812,-4.812,0.184,0.029,25.555,25.555,0.577,0.004
4.9847,-8.987,-8.987,-0.813,0.004,-2.395,-2.395,3.515,0.011,14.305,14.305,0.787,0.015,-26.434,-26.434,2.072,0.004,-4.812,-4.812,0.184,0.029,25.555,25.555,0.577,0.004
4.9963,-8.987,-8.987,2.203,-0.011,-2.417,-2.417,0.157,0.081,14.305,14.305,1.757,0.007,-26.412,-26.412,-1.836,-0.029,-4.812,-4.812,-1.075,-0.033,25.555,25.555,-5.928,-0.04
5.0064,-8.987,-8.987,-0.525,0.044,-2.417,-2.417,-0.262,0.0,14.305,14.305,1.757,0.007,-26.412,-26.412,-1.836,-0.029,-4.812,-4.812,-5.456,-0.022,25.555,25.555,1.443,-0.018
5.0165,-8.987,-8.987,-0.525,0.044,-2.417,-2.417,-0.262,0.0,14.305,14.305,2.125,-0.026,-26.412,-26.412,-0.97,-0.004,-4.812,-4.812,-5.456,-0.022,25.555,25.555,1.443,-0.018
5.0266,-8.987,-8.987,-0.525,0.044,-2.417,-2.417,-0.262,0.0,14.305,14.305,2.125,-0.026,-26.412,-26.412,-0.97,-0.004,-4.812,-4.812,-5.456,-0.022,25.555,25.555,1.443,-0.018
5.0368,-8.987,-8.987,-0.525,0.044,-2.417,-2.417,-0.262,0.0,14.305,14.305,2.125,-0.026,-26.412,-26.412,-0.97,-0.004,-4.812,-4.812,-0.97,0.007,25.555,25.555,1.443,-0.018
5.0469,-8.987,-8.987,-0.525,0.044,-2.417,-2.417,-0.262,0.0,14.305,14.305,2.125,-0.026,-26.412,-26.412,-0.97,-0.004,-4.812,-4.812,-0.97,0.007,25.555,25.555,-5.088,-0.015
5.057,-8.987,-8.987,-2.361,-0.044,-2.417,-2.417,-1.941,-0.022,14.305,14.305,1.888,-0.022,-26.434,-26.434,-2.466,0.026,-4.812,-4.812,-1.049,0.011,25.555,25.555,-4.616,-0.007
5.0671,-8.987,-8.987,-2.361,-0.044,-2.417,-2.417,-1.941,-0.022,14.305,14.305,1.888,-0.022,-26.434,-26.434,-2.466,0.026,-4.812,-4.812,-1.049,0.011,25.555,25.555,-4.616,-0.007
5.0772,-9.009,-9.009,-2.361,-0.018,-2.417,-2.417,-1.941,-0.022,14.305,14.305,1.888,-0.022,-26.434,-26.434,-2.466,0.026,-4.812,-4.812,-1.049,0.011,25.555,25.555,-4.616,-0.007
5.0874,-9.009,-9.009,-2.361,-0.018,-2.417,-2.417,0.289,-0.051,14.305,14.305,-1.81,-0.026,-26.434,-26.434,-2.282,-0.007,-4.812,-4.812,-0.289,0.0,25.555,25.555,1.6,0.0
5.0975,-9.009,-9.009,-2.361,-0.018,-2.417,-2.417,0.289,-0.051,14.305,14.305,-1.81,-0.026,-26.434,-26.434,-2.282,-0.007,-4.812,-4.812,-0.289,0.0,25.555,25.555,1.6,0.0
5.1086,-8.987,-8.987,-0.21,0.007,-2.417,-2.417,-1.915,0.0,14.305,14.305,0.472,-0.055,-26.412,-26.412,-1.443,-0.004,-4.812,-4.812,-2.02,-0.055,25.555,25.555,1.154,0.033
5.1187,-8.987,-8.987,-0.21,0.007,-2.417,-2.417,-1.915,0.0,14.305,14.305,-2.623,-0.011,-26.412,-26.412,-1.443,-0.004,-4.812,-4.812,-2.02,-0.055,25.555,25.555,1.154,0.033
5.1289,-8.987,-8.987,-0.21,0.007,-2.417,-2.417,-1.915,0.0,14.305,14.305,-2.623,-0.011,-26.412,-26.412,-1.443,-0.004,-4.812,-4.812,-2.02,-0.055,25.555,25.555,1.154,0.033
5.139,-8.987,-8.987,-0.21,0.007,-2.417,-2.417,-1.915,0.0,14.305,14.305,-2.623,-0.011,-26.412,-26.412,-1.443,-0.004,-4.812,-4.812,-2.02,-0.055,25.555,25.555,1.154,0.033
5.1491,-8.987,-8.987,-0.21,0.007,-2.417,-2.417,-1.915,0.0,14.305,14.305,-2.623,-0.011,-26.434,-26.434,-1.259,0.026,-4.812,-4.812,0.393,0.004,25.555,25.555,1.154,0.033
5.1592,-8.987,-8.987,-0.21,0.007,-2.417,-2.417,-1.915,0.0,14.305,14.305,-2.623,-0.011,-26.434,-26.434,-1.259,0.026,-4.812,-4.812,0.393,0.004,25.555,25.555,1.154,0.033
5.1693,-8.987,-8.987,-0.21,0.007,-2.417,-2.417,-1.915,0.0,14.305,14.305,-2.623,-0.011,-26.434,-26.434,-1.259,0.026,-4.812,-4.812,0.393,0.004,25.555,25.555,-0.367,-0.055
5.1795,-8.987,-8.987,-2.072,-0.007,-2.417,-2.417,0.734,0.004,14.305,14.305,2.518,-0.011,-26.412,-26.412,3.331,-0.055,-4.79,-4.79,5.823,-0.029,25.555,25.555,1.311,0.015
5.1896,-8.987,-8.987,-2.072,-0.007,-2.417,-2.417,0.734,0.004,14.305,14.305,-0.629,0.022,-26.412,-26.412,3.331,-0.055,-4.79,-4.79,5.823,-0.029,25.555,25.555,1.311,0.015
5.1998,-8.987,-8.987,-2.072,-0.007,-2.417,-2.417,0.734,0.004,14.305,14.305,-0.629,0.022,-26.412,-26.412,3.331,-0.055,-4.79,-4.79,5.823,-0.029,25.555,25.555,1.311,0.015
5.2099,-8.987,-8.987,-2.072,-0.007,-2.417,-2.417,0.734,0.004,14.305,14.305,-0.629,0.022,-26.412,-26.412,3.331,-0.055,-4.79,-4.79,5.823,-0.029,25.555,25.555,1.311,0.015
5.22,-8.987,-8.987,-2.072,-0.007,-2.417,-2.417,0.734,0.004,14.305,14.305,-0.629,0.022,-26.412,-26.412,3.331,-0.055,-4.79,-4.79,5.823,-0.029,25.555,25.555,1.311,0.015
5.2301,-8.987,-8.987,-4.118,0.055,-2.417,-2.417,3.987,-0.011,14.305,14.305,-0.603,-0.011,-26.412,-26.412,0.026,0.026,-4.812,-4.812,-0.026,-0.026,25.555,25.555,-0.892,-0.026
5.2402,-8.987,-8.987,-0.603,-0.048,-2.417,-2.417,3.987,-0.011,14.305,14.305,-0.603,-0.011,-26.412,-26.412,0.026,0.026,-4.812,-4.812,-0.026,-0.026,25.555,25.555,-0.892,-0.026
5.2503,-8.987,-8.987,-0.603,-0.048,-2.417,-2.417,1.495,0.007,14.305,14.305,-0.603,-0.011,-26.412,-26.412,0.026,0.026,-4.812,-4.812,-0.026,-0.026,25.555,25.555,-0.892,-0.026
5.2604,-8.987,-8.987,-0.603,-0.048,-2.417,-2.417,1.495,0.007,14.305,14.305,-0.262,0.004,-26.412,-26.412,-1.888,-0.044,-4.812,-4.812,-0.026,-0.026,25.555,25.555,-0.892,-0.026
5.2705,-8.987,-8.987,-0.603,-0.048,-2.417,-2.417,1.495,0.007,14.305,14.305,-0.262,0.004,-26.412,-26.412,-1.888,-0.044,-4.812,-4.812,-0.026,-0.026,25.555,25.555,-0.892,-0.026
5.2806,-8.987,-8.987,-0.603,-0.048,-2.417,-2.417,1.495,0.007,14.305,14.305,-0.262,0.004,-26.412,-26.412,-1.888,-0.044,-4.812,-4.812,2.177,-0.055,25.555,25.555,-0.761,-0.018
5.2907,-9.009,-9.009,-1.259,0.0,-2.417,-2.417,-0.236,0.022,14.305,14.305,-3.357,0.011,-26.412,-26.412,-4.328,0.022,-4.812,-4.812,-1.311,-0.004,25.555,25.555,5.22,-0.026
5.3008,-9.009,-9.009,-1.259,0.0,-2.417,-2.417,-0.236,0.022,14.305,14.305,-3.357,0.011,-26.412,-26.412,-4.328,0.022,-4.812,-4.812,-1.311,-0.004,25.555,25.555,5.22,-0.026
5.3109,-9.009,-9.009,-1.259,0.0,-2.417,-2.417,-0.236,0.022,14.305,14.305,-3.357,0.011,-26.434,-26.434,-0.997,-0.011,-4.812,-4.812,-1.311,-0.004,25.555,25.555,5.22,-0.026
5.321,-8.987,-8.987,-1.784,0.044,-2.417,-2.417,5.036,-0.055,14.305,14.305,-3.357,0.011,-26.434,-26.434,-0.997,-0.011,-4.812,-4.812,-0.315,-0.007,25.555,25.555,-1.469,0.004
5.3311,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-3.515,-0.018,-26.412,-26.412,-0.026,-0.037,-4.812,-4.812,-0.577,0.022,25.555,25.555,3.016,0.033
5.3412,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-3.515,-0.018,-26.412,-26.412,-0.026,-0.037,-4.812,-4.812,-0.577,0.022,25.555,25.555,3.016,0.033
5.3513,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-3.515,-0.018,-26.412,-26.412,-0.026,-0.037,-4.812,-4.812,-0.577,0.022,25.555,25.555,3.016,0.033
5.3614,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-1.679,0.037,-26.412,-26.412,5.377,-0.015,-4.812,-4.812,-0.577,0.022,25.555,25.555,3.016,0.033
5.3715,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-1.679,0.037,-26.412,-26.412,5.377,-0.015,-4.812,-4.812,3.331,-0.018,25.555,25.555,1.757,-0.007
5.3817,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-1.679,0.037,-26.412,-26.412,5.377,-0.015,-4.812,-4.812,3.331,-0.018,25.555,25.555,1.757,-0.007
5.3918,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-1.679,0.037,-26.412,-26.412,5.377,-0.015,-4.812,-4.812,3.331,-0.018,25.555,25.555,1.757,-0.007
5.4019,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-1.679,0.037,-26.412,-26.412,5.377,-0.015,-4.812,-4.812,3.331,-0.018,25.555,25.555,1.757,-0.007
5.412,-8.987,-8.987,-0.42,0.0,-2.417,-2.417,-1.18,0.0,14.305,14.305,-1.679,0.037,-26.412,-26.412,5.377,-0.015,-4.812,-4.812,3.331,-0.018,25.555,25.555,1.757,-0.007
5.4221,-8.987,-8.987,3.147,-0.037,-2.417,-2.417,0.656,0.04,14.305,14.305,1.049,0.022,-26.412,-26.412,3.41,0.018,-4.79,-4.79,-0.498,-0.011,25.555,25.555,2.99,0.011
5.4322,-8.987,-8.987,-2.177,0.022,-2.417,-2.417,1.416,0.018,14.305,14.305,3.672,0.007,-26.434,-26.434,-2.518,0.011,-4.812,-4.812,0.21,0.004,25.555,25.555,1.364,-0.011
5.4423,-8.987,-8.987,-2.177,0.022,-2.417,-2.417,-1.049,-0.037,14.305,14.305,0.603,0.015,-26.434,-26.434,-2.518,0.011,-4.812,-4.812,0.21,0.004,25.555,25.555,1.364,-0.011
5.4524,-8.987,-8.987,1.233,-0.037,-2.417,-2.417,0.105,-0.051,14.305,14.305,0.603,0.015,-26.434,-26.434,0.839,-0.007,-4.812,-4.812,3.803,0.011,25.555,25.555,-3.777,-0.015
5.4625,-8.987,-8.987,1.233,-0.037,-2.417,-2.417,0.105,-0.051,14.305,14.305,0.603,0.015,-26.434,-26.434,0.839,-0.007,-4.812,-4.812,3.803,0.011,25.555,25.555,-3.777,-0.015
5.4726,-8.987,-8.987,1.233,-0.037,-2.417,-2.417,0.105,-0.051,14.305,14.305,0.603,0.015,-26.434,-26.434,0.839,-0.007,-4.812,-4.812,3.803,0.011,25.555,25.555,-3.777,-0.015
5.4832,-8.987,-8.987,1.233,-0.037,-2.417,-2.417,0.105,-0.051,14.305,14.305,3.488,0.0,-26.412,-26.412,4.354,-0.084,-4.812,-4.812,3.803,0.011,25.555,25.555,-3.777,-0.015
5.4933,-8.987,-8.987,1.233,-0.037,-2.417,-2.417,0.105,-0.051,14.305,14.305,3.488,0.0,-26.412,-26.412,4.354,-0.084,-4.812,-4.812,3.803,0.011,25.555,25.555,-3.777,-0.015
5.5034,-9.009,-9.009,-3.672,-0.055,-2.417,-2.417,-2.361,-0.011,14.305,14.305,0.157,-0.004,-26.412,-26.412,4.354,-0.084,-4.812,-4.812,1.941,0.022,25.555,25.555,1.731,0.007
5.5135,-9.009,-9.009,-3.672,-0.055,-2.417,-2.417,-2.361,-0.011,14.305,14.305,0.157,-0.004,-26.412,-26.412,4.354,-0.084,-4.812,-4.812,1.941,0.022,25.555,25.555,1.731,0.007
5.5236,-9.009,-9.009,-3.672,-0.055,-2.417,-2.417,-2.361,-0.011,14.305,14.305,0.157,-0.004,-26.412,-26.412,4.354,-0.084,-4.812,-4.812,1.941,0.022,25.555,25.555,1.731,0.007
5.5338,-9.009,-9.009,-3.672,-0.055,-2.417,-2.417,-2.361,-0.011,14.305,14.305,0.157,-0.004,-26.412,-26.412,4.354,-0.084,-4.812,-4.812,1.941,0.022,25.555,25.555,1.731,0.007
5.5439,-8.987,-8.987,1.364,-0.015,-2.417,-2.417,-5.141,0.022,14.305,14.305,-0.839,-0.044,-26.434,-26.434,-5.797,0.015,-4.812,-4.812,0.656,0.004,25.555,25.555,-1.207,-0.029
5.554,-8.987,-8.987,-2.203,0.004,-2.417,-2.417,2.675,0.007,14.305,14.305,3.515,0.007,-26.434,-26.434,-6.059,-0.066,-4.812,-4.812,-0.157,-0.033,25.555,25.555,-2.728,0.004
5.5641,-8.987,-8.987,-2.203,0.004,-2.417,-2.417,-2.177,-0.029,14.305,14.305,3.515,0.007,-26.434,-26.434,-6.059,-0.066,-4.812,-4.812,-0.157,-0.033,25.555,25.555,-2.728,0.004
5.5742,-8.987,-8.987,-2.203,0.004,-2.417,-2.417,-2.177,-0.029,14.305,14.305,1.128,0.004,-26.434,-26.434,-2.361,-0.048,-4.812,-4.812,-0.157,-0.033,25.555,25.555,-2.728,0.004
5.5843,-8.987,-8.987,-2.203,0.004,-2.417,-2.417,-2.177,-0.029,14.305,14.305,1.128,0.004,-26.434,-26.434,-2.361,-0.048,-4.812,-4.812,-0.157,-0.033,25.555,25.555,-2.728,0.004
5.5944,-8.987,-8.987,-2.203,0.004,-2.417,-2.417,-2.177,-0.029,14.305,14.305,1.128,0.004,-26.434,-26.434,-2.361,-0.048,-4.812,-4.812,-0.157,-0.033,25.555,25.555,-2.728,0.004
5.6046,-8.987,-8.987,-2.203,0.004,-2.417,-2.417,-2.177,-0.029,14.305,14.305,1.128,0.004,-26.434,-26.434,-2.361,-0.048,-4.812,-4.812,-0.157,-0.033,25.555,25.555,-2.728,0.004
5.6147,-8.987,-8.987,0.525,0.022,-2.417,-2.417,3.698,0.011,14.305,14.305,1.128,0.004,-26.434,-26.434,-2.361,-0.048,-4.812,-4.812,2.702,0.051,25.555,25.555,-2.675,0.011
5.6248,-8.987,-8.987,0.525,0.022,-2.417,-2.417,3.698,0.011,14.305,14.305,1.128,0.004,-26.434,-26.434,-2.361,-0.048,-4.812,-4.812,2.702,0.051,25.555,25.555,-2.675,0.011
5.6349,-8.987,-8.987,0.525,0.022,-2.417,-2.417,3.698,0.011,14.305,14.305,-0.498,0.029,-26.412,-26.412,3.252,0.004,-4.812,-4.812,-0.079,-0.004,25.555,25.555,3.908,-0.022
5.645,-9.009,-9.009,-3.436,0.0,-2.417,-2.417,-0.157,-0.022,14.305,14.305,0.761,0.004,-26.434,-26.434,-4.511,0.037,-4.812,-4.812,-1.39,-0.004,25.555,25.555,-2.125,-0.007
5.6551,-9.009,-9.009,-3.436,0.0,-2.417,-2.417,-2.911,-0.007,14.305,14.305,2.098,-0.022,-26.434,-26.434,0.866,-0.04,-4.812,-4.812,-1.39,-0.004,25.555,25.555,-2.125,-0.007
5.6652,-8.987,-8.987,5.823,-0.04,-2.417,-2.417,0.341,-0.007,14.305,14.305,2.098,-0.022,-26.434,-26.434,0.866,-0.04,-4.812,-4.812,-2.046,0.004,25.555,25.555,3.462,-0.004
5.6754,-8.987,-8.987,5.823,-0.04,-2.417,-2.417,0.341,-0.007,14.305,14.305,-1.443,0.015,-26.412,-26.412,2.098,0.022,-4.812,-4.812,-2.046,0.004,25.555,25.555,3.462,-0.004
5.6855,-8.987,-8.987,5.823,-0.04,-2.417,-2.417,0.341,-0.007,14.305,14.305,-1.443,0.015,-26.412,-26.412,2.098,0.022,-4.79,-4.79,1.338,-0.018,25.555,25.555,0.446,0.022
5.6956,-8.987,-8.987,5.823,-0.04,-2.417,-2.417,0.341,-0.007,14.305,14.305,-1.443,0.015,-26.412,-26.412,2.098,0.022,-4.79,-4.79,1.338,-0.018,25.555,25.555,0.446,0.022
5.7058,-8.987,-8.987,0.289,0.015,-2.417,-2.417,-1.547,0.007,14.305,14.305,0.472,0.037,-26.412,-26.412,-1.705,-0.007,-4.812,-4.812,1.154,0.015,25.555,25.555,4.223,0.0
5.7159,-8.987,-8.987,1.443,0.07,-2.417,-2.417,-4.092,-0.029,14.305,14.305,0.813,0.007,-26.412,-26.412,4.249,-0.018,-4.812,-4.812,-0.131,0.004,25.555,25.555,-4.957,-0.015
5.7263,-8.987,-8.987,1.574,0.018,-2.417,-2.417,0.42,0.051,14.305,14.305,1.154,0.022,-26.434,-26.434,-1.993,-0.029,-4.812,-4.812,0.42,-0.004,25.555,25.555,-4.957,-0.015
5.7364,-8.987,-8.987,2.334,0.033,-2.417,-2.417,0.42,0.051,14.305,14.305,1.154,0.022,-26.434,-26.434,-1.993,-0.029,-4.812,-4.812,0.42,-0.004,25.555,25.555,0.708,0.018
5.7465,-8.987,-8.987,2.334,0.033,-2.417,-2.417,-1.338,0.007,14.305,14.305,2.125,-0.011,-26.434,-26.434,-1.993,-0.029,-4.812,-4.812,0.42,-0.004,25.555,25.555,0.708,0.018
5.7566,-8.987,-8.987,2.334,0.033,-2.417,-2.417,-1.338,0.007,14.305,14.305,2.125,-0.011,-26.434,-26.434,-1.993,-0.029,-4.812,-4.812,0.42,-0.004,25.555,25.555,0.708,0.018
5.7667,-8.987,-8.987,2.334,0.033,-2.417,-2.417,-1.338,0.007,14.305,14.305,2.125,-0.011,-26.434,-26.434,-2.334,0.011,-4.812,-4.812,0.42,-0.004,25.555,25.555,0.708,0.018
5.7768,-8.987,-8.987,2.334,0.033,-2.417,-2.417,-1.338,0.007,14.305,14.305,2.125,-0.011,-26.434,-26.434,-2.334,0.011,-4.79,-4.79,-0.341,0.026,25.555,25.555,-2.518,0.007
5.7876,-8.987,-8.987,2.334,0.033,-2.417,-2.417,-1.338,0.007,14.305,14.305,2.125,-0.011,-26.434,-26.434,-2.334,0.011,-4.79,-4.79,-0.341,0.026,25.555,25.555,-2.518,0.007
5.7977,-8.987,-8.987,0.708,-0.033,-2.417,-2.417,-2.623,-0.029,14.305,14.305,0.0,-0.029,-26.434,-26.434,-2.334,0.011,-4.79,-4.79,-0.341,0.026,25.555,25.555,-2.518,0.007
5.8078,-8.987,-8.987,3.279,-0.033,-2.417,-2.417,0.656,0.044,14.305,14.305,-1.469,0.007,-26.412,-26.412,-1.836,0.033,-4.812,-4.812,-2.334,-0.007,25.555,25.555,-2.413,-0.004
5.818,-8.987,-8.987,-1.521,0.022,-2.417,-2.417,0.656,0.044,14.305,14.305,-1.469,0.007,-26.412,-26.412,-1.836,0.033,-4.812,-4.812,-2.334,-0.007,25.555,25.555,1.967,0.033
5.8281,-8.987,-8.987,-1.521,0.022,-2.417,-2.417,1.993,0.026,14.305,14.305,3.043,0.007,-26.434,-26.434,-3.751,-0.029,-4.812,-4.812,2.361,-0.004,25.555,25.555,1.967,0.033
5.8382,-8.987,-8.987,-4.065,-0.04,-2.417,-2.417,1.993,0.026,14.305,14.305,3.043,0.007,-26.434,-26.434,-3.751,-0.029,-4.812,-4.812,2.361,-0.004,25.555,25.555,-1.81,-0.007
5.8483,-8.987,-8.987,-4.065,-0.04,-2.417,-2.417,-3.908,-0.048,14.305,14.305,0.079,-0.033,-26.434,-26.434,-3.751,-0.029,-4.812,-4.812,2.361,-0.004,25.555,25.555,-1.81,-0.007
5.8595,-8.987,-8.987,-4.065,-0.04,-2.417,-2.417,-3.908,-0.048,14.305,14.305,0.079,-0.033,-26.412,-26.412,2.177,-0.022,-4.812,-4.812,2.361,-0.004,25.555,25.555,-1.81,-0.007
5.8697,-8.987,-8.987,-4.065,-0.04,-2.417,-2.417,-3.908,-0.048,14.305,14.305,0.079,-0.033,-26.412,-26.412,2.177,-0.022,-4.812,-4.812,-0.42,-0.007,25.555,25.555,0.918,0.026
5.8798,-8.987,-8.987,-4.065,-0.04,-2.417,-2.417,-3.908,-0.048,14.305,14.305,0.079,-0.033,-26.412,-26.412,2.177,-0.022,-4.812,-4.812,-0.42,-0.007,25.555,25.555,0.918,0.026
5.8899,-8.987,-8.987,-4.065,-0.04,-2.417,-2.417,-3.908,-0.048,14.305,14.305,0.079,-0.033,-26.412,-26.412,2.177,-0.022,-4.812,-4.812,-0.42,-0.007,25.555,25.555,0.918,0.026
5.9,-9.009,-9.009,-2.885,0.0,-2.417,-2.417,-1.941,-0.033,14.305,14.305,-3.541,-0.033,-26.434,-26.434,-5.508,0.011,-4.812,-4.812,-0.42,-0.007,25.555,25.555,0.918,0.026
5.9101,-8.987,-8.987,2.649,-0.018,-2.417,-2.417,0.656,-0.015,14.305,14.305,-1.941,-0.022,-26.434,-26.434,-3.934,-0.022,-4.812,-4.812,-3.724,0.059,25.555,25.555,-0.131,0.018
5.9204,-8.987,-8.987,-0.026,-0.026,-2.417,-2.417,-0.761,-0.04,14.305,14.305,-0.21,0.044,-26.434,-26.434,2.098,-0.026,-4.812,-4.812,-3.724,0.059,25.555,25.555,-0.131,0.018
5.9305,-8.987,-8.987,-0.026,-0.026,-2.417,-2.417,-0.761,-0.04,14.305,14.305,-0.21,0.044,-26.434,-26.434,2.098,-0.026,-4.812,-4.812,-3.724,0.059,25.555,25.555,-0.131,0.018
5.9406,-8.987,-8.987,-0.026,-0.026,-2.417,-2.417,-0.761,-0.04,14.305,14.305,-0.21,0.044,-26.434,-26.434,2.098,-0.026,-4.812,-4.812,-3.724,0.059,25.555,25.555,-0.131,0.018
5.9507,-8.987,-8.987,1.862,-0.037,-2.417,-2.417,-0.603,-0.022,14.305,14.305,-0.21,0.044,-26.434,-26.434,2.098,-0.026,-4.812,-4.812,1.469,-0.026,25.555,25.555,-1.784,0.015
5.9609,-8.987,-8.987,1.862,-0.037,-2.417,-2.417,-0.603,-0.022,14.305,14.305,1.416,-0.018,-26.434,-26.434,-3.829,0.044,-4.812,-4.812,1.469,-0.026,25.555,25.555,-1.784,0.015
5.971,-8.987,-8.987,1.862,-0.037,-2.417,-2.417,-0.603,-0.022,14.305,14.305,1.416,-0.018,-26.434,-26.434,-3.829,0.044,-4.812,-4.812,1.469,-0.026,25.555,25.555,-1.784,0.015
5.9811,-8.987,-8.987,1.862,-0.037,-2.417,-2.417,-0.603,-0.022,14.305,14.305,1.416,-0.018,-26.434,-26.434,-3.829,0.044,-4.812,-4.812,1.469,-0.026,25.555,25.555,-1.784,0.015
5.9912,-8.987,-8.987,1.862,-0.037,-2.417,-2.417,-0.603,-0.022,14.305,14.305,1.416,-0.018,-26.434,-26.434,-3.829,0.044,-4.812,-4.812,1.469,-0.026,25.555,25.555,-1.784,0.015
6.0013,-8.987,-8.987,1.862,-0.037,-2.417,-2.417,-0.603,-0.022,14.305,14.305,1.416,-0.018,-26.434,-26.434,-3.829,0.044,-4.812,-4.812,1.495,-0.015,25.555,25.555,-1.784,0.015
6.0114,-8.987,-8.987,0.315,0.026,-2.417,-2.417,-1.993,0.004,14.305,14.305,0.315,0.0,-26.434,-26.434,-3.829,0.044,-4.812,-4.812,1.495,-0.015,25.555,25.555,0.839,0.029
6.0215,-8.987,-8.987,0.315,0.026,-2.417,-2.417,-1.993,0.004,14.305,14.305,0.315,0.0,-26.434,-26.434,-3.829,0.044,-4.812,-4.812,1.495,-0.015,25.555,25.555,0.839,0.029
6.0341,-8.987,-8.987,2.308,-0.037,-2.417,-2.417,-0.656,0.004,14.305,14.305,-0.472,-0.022,-26.434,-26.434,3.856,0.022,-4.79,-4.79,-0.131,0.026,25.555,25.555,-5.088,0.0
6.0443,-8.987,-8.987,2.308,-0.037,-2.417,-2.417,-0.656,0.004,14.305,14.305,-0.472,-0.022,-26.434,-26.434,3.856,0.022,-4.79,-4.79,-0.131,0.026,25.555,25.555,-5.088,0.0
6.0544,-8.987,-8.987,2.518,-0.022,-2.417,-2.417,-0.656,0.004,14.305,14.305,-0.472,-0.022,-26.412,-26.412,1.81,0.018,-4.812,-4.812,-1.259,-0.033,25.555,25.555,1.862,-0.007
6.0645,-8.987,-8.987,0.105,-0.026,-2.417,-2.417,0.131,0.029,14.305,14.305,-3.462,-0.011,-26.434,-26.434,-1.679,0.018,-4.812,-4.812,0.157,-0.026,25.555,25.555,2.78,-0.004
6.0746,-8.987,-8.987,0.105,-0.026,-2.417,-2.417,0.131,0.029,14.305,14.305,-3.462,-0.011,-26.434,-26.434,-1.679,0.018,-4.812,-4.812,0.157,-0.026,25.555,25.555,2.78,-0.004
6.0848,-8.987,-8.987,0.105,-0.026,-2.417,-2.417,0.131,0.029,14.305,14.305,1.862,0.026,-26.434,-26.434,1.626,0.011,-4.812,-4.812,-1.416,-0.018,25.555,25.555,2.78,-0.004
6.0949,-8.987,-8.987,0.105,-0.026,-2.417,-2.417,0.131,0.029,14.305,14.305,1.862,0.026,-26.434,-26.434,1.626,0.011,-4.812,-4.812,-1.416,-0.018,25.555,25.555,2.78,-0.004
6.105,-8.987,-8.987,1.915,0.011,-2.417,-2.417,-1.102,0.0,14.305,14.305,1.862,0.026,-26.434,-26.434,1.626,0.011,-4.812,-4.812,-1.416,-0.018,25.555,25.555,1.626,0.0
6.1151,-8.987,-8.987,1.915,0.011,-2.417,-2.417,-1.102,0.0,14.305,14.305,1.207,0.029,-26.412,-26.412,2.125,-0.004,-4.812,-4.812,2.702,0.004,25.555,25.555,-1.993,0.026
6.1252,-8.987,-8.987,2.256,-0.015,-2.417,-2.417,0.0,-0.029,14.305,14.305,1.207,0.015,-26.412,-26.412,4.852,0.007,-4.812,-4.812,2.256,-0.004,25.555,25.555,-1.993,0.026
