time,seq_step,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
2.44,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,0.0,-0.008,0.0,-0.233,-0.0,3.333
2.46,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,0.0,-0.008,0.0,-0.233,-0.0,3.333
2.48,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,0.0,-0.008,0.0,-0.233,-0.0,3.333
2.5,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.52,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.54,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.56,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.58,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.6,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.62,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.64,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.66,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.68,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.7,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,-0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,-0.0,-0.008,0.0,-0.233,-0.0,3.333
2.72,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,0.0,-0.008,0.0,-0.233,-0.0,3.333
2.74,manual,0.0,-0.166,0.0,2.374,0.0,-0.071,0.0,1.015,0.0,-0.232,-0.0,3.323,0.0,-0.243,0.0,3.487,0.0,0.001,0.0,-0.008,0.0,-0.233,-0.0,3.333
2.76,manual,0.1,-0.161,0.434,3.756,0.0,-0.071,-0.004,1.023,0.1,-0.222,0.702,4.627,0.1,-0.238,0.52,4.851,0.0,0.0,-0.0,-0.003,-0.1,-0.245,-0.79,2.059
2.78,manual,0.2,-0.149,0.828,5.027,0.0,-0.071,-0.038,1.023,0.2,-0.205,1.29,5.839,0.2,-0.224,0.956,6.1,0.0,0.0,-0.021,-0.004,-0.2,-0.264,-1.469,0.868
2.8,manual,0.3,-0.127,1.393,6.159,0.0,-0.072,-0.031,1.026,0.3,-0.176,1.876,6.876,0.3,-0.199,1.541,7.198,0.0,0.0,-0.016,-0.003,-0.3,-0.295,-2.058,-0.135
2.82,manual,0.4,-0.093,2.022,7.118,0.0,-0.072,-0.011,1.028,0.4,-0.135,2.421,7.735,0.4,-0.163,2.161,8.121,0.0,0.0,-0.004,-0.002,-0.4,-0.338,-2.557,-0.959
2.84,manual,0.6,-0.045,2.773,9.315,0.0,-0.072,-0.025,1.029,0.6,-0.08,3.261,9.829,0.6,-0.112,2.928,10.28,0.0,0.0,-0.01,-0.003,-0.6,-0.396,-3.459,-3.018
2.86,manual,0.7,0.02,3.606,9.843,0.0,-0.072,0.017,1.032,0.7,-0.007,3.885,10.234,0.7,-0.044,3.727,10.765,0.0,0.0,0.015,-0.002,-0.7,-0.472,-3.961,-3.38
2.88,manual,0.9,0.102,4.473,11.564,0.0,-0.072,0.007,1.032,0.9,0.082,4.789,11.852,0.9,0.04,4.589,12.45,0.0,0.0,0.009,-0.004,-0.9,-0.563,-4.881,-4.963
2.9,manual,1.2,0.203,5.501,14.444,0.0,-0.072,-0.02,1.034,1.2,0.192,5.991,14.616,1.2,0.144,5.642,15.292,0.0,0.0,-0.006,-0.004,-1.2,-0.676,-6.179,-7.687
2.92,manual,1.4,0.323,6.436,15.615,0.0,-0.072,-0.013,1.033,1.4,0.319,6.834,15.686,1.4,0.266,6.547,16.431,0.0,0.0,-0.003,-0.006,-1.4,-0.805,-6.974,-8.724
2.94,manual,1.7,0.463,7.485,17.931,0.0,-0.072,-0.011,1.035,1.7,0.467,7.885,17.89,1.7,0.409,7.591,18.716,0.0,0.0,-0.002,-0.005,-1.7,-0.956,-8.029,-10.892
2.96,manual,2.0,0.624,8.527,19.952,0.0,-0.072,-0.02,1.036,2.0,0.635,8.963,19.808,2.0,0.571,8.629,20.709,0.0,0.0,-0.008,-0.006,-2.0,-1.126,-9.122,-12.778
2.98,manual,2.3,0.807,9.66,21.664,0.0,-0.073,-0.012,1.04,2.3,0.826,10.104,21.402,2.3,0.756,9.763,22.393,0.0,0.0,-0.005,-0.005,-2.3,-1.32,-10.241,-14.334
3.0,manual,2.6,1.012,10.731,23.052,0.0,-0.073,0.017,1.041,2.6,1.039,10.972,22.679,2.6,0.963,10.794,23.755,0.0,0.0,0.011,-0.005,-2.6,-1.534,-11.009,-15.579
3.02,manual,3.0,1.238,11.804,25.571,0.0,-0.073,-0.018,1.041,3.0,1.272,12.221,25.108,3.0,1.191,11.881,26.254,0.0,0.0,-0.009,-0.005,-3.0,-1.769,-12.342,-17.985
3.04,manual,3.4,1.486,12.853,27.787,0.0,-0.073,-0.012,1.042,3.4,1.526,13.235,27.227,3.4,1.439,12.916,28.454,0.0,0.0,-0.006,-0.004,-3.4,-2.025,-13.347,-20.08
3.06,manual,3.8,1.756,14.031,29.683,0.0,-0.073,-0.007,1.046,3.8,1.804,14.459,29.0,3.8,1.711,14.106,30.329,0.0,0.0,-0.003,-0.002,-3.8,-2.306,-14.564,-21.819
3.08,manual,4.2,2.048,15.138,31.252,0.0,-0.073,0.018,1.048,4.2,2.105,15.429,30.452,4.2,2.005,15.186,31.878,0.0,0.0,0.008,-0.001,-4.2,-2.608,-15.452,-23.241
3.1,manual,4.7,2.364,16.312,33.929,0.0,-0.073,-0.005,1.049,4.7,2.429,16.758,33.01,4.7,2.322,16.381,34.536,0.0,0.0,-0.003,-0.001,-4.7,-2.935,-16.854,-25.772
3.12,manual,5.2,2.702,17.366,36.28,0.0,-0.073,-0.012,1.048,5.2,2.774,17.793,35.257,5.2,2.661,17.416,36.874,0.0,0.0,-0.006,-0.001,-5.2,-3.281,-17.903,-27.999
3.14,manual,5.7,3.061,18.51,38.329,0.0,-0.073,-0.023,1.051,5.7,3.142,19.089,37.183,5.7,3.021,18.581,38.909,0.0,-0.0,-0.012,0.0,-5.7,-3.651,-19.23,-29.897
3.16,manual,6.2,3.445,19.64,40.0,0.0,-0.073,0.034,1.052,6.2,3.537,20.063,38.722,6.2,3.405,19.563,40.0,0.0,-0.0,0.007,0.002,-6.2,-4.047,-20.05,-31.407
3.18,manual,6.8,3.844,20.117,40.0,0.0,-0.073,0.052,1.043,6.8,3.95,20.801,40.0,6.8,3.8,19.867,40.0,0.0,-0.0,0.011,0.001,-6.8,-4.463,-21.289,-34.08
3.2,manual,7.4,4.248,20.261,40.0,0.0,-0.072,0.032,1.029,7.4,4.366,20.828,40.0,7.4,4.198,19.912,40.0,0.0,0.0,0.012,-0.003,-7.4,-4.904,-22.597,-36.406
3.22,manual,8.0,4.653,20.231,40.0,0.0,-0.071,0.01,1.023,8.0,4.783,20.832,40.0,8.0,4.596,19.854,40.0,0.0,0.0,0.005,-0.006,-8.0,-5.367,-23.743,-38.4
3.24,manual,8.6,5.056,20.13,40.0,0.0,-0.071,-0.002,1.022,8.6,5.199,20.825,40.0,8.6,4.992,19.758,40.0,0.0,0.0,-0.003,-0.007,-8.6,-5.851,-24.682,-40.0
3.26,manual,9.2,5.457,19.991,40.0,0.0,-0.071,-0.01,1.024,9.2,5.616,20.813,40.0,9.2,5.385,19.601,40.0,0.0,0.0,-0.003,-0.006,-9.2,-6.346,-24.802,-40.0
3.28,manual,9.8,5.856,19.868,40.0,0.0,-0.072,-0.013,1.027,9.8,6.032,20.798,40.0,9.8,5.776,19.465,40.0,0.0,0.0,-0.011,-0.004,-9.8,-6.842,-24.803,-40.0
3.3,manual,10.4,6.252,19.755,40.0,0.0,-0.072,-0.008,1.03,10.4,6.448,20.787,40.0,10.4,6.164,19.34,40.0,0.0,0.0,-0.014,-0.001,-10.4,-7.338,-24.803,-40.0
3.32,manual,11.0,6.646,19.645,40.0,0.0,-0.072,-0.001,1.032,11.0,6.863,20.778,40.0,11.0,6.549,19.222,40.0,0.0,-0.0,-0.014,0.003,-11.0,-7.834,-24.803,-40.0
3.34,manual,11.6,7.038,19.536,40.0,0.0,-0.072,0.005,1.031,11.6,7.279,20.769,40.0,11.6,6.932,19.109,40.0,0.0,-0.001,-0.01,0.007,-11.6,-8.33,-24.802,-40.0
3.36,manual,12.2,7.427,19.426,40.0,0.0,-0.072,0.009,1.029,12.2,7.694,20.76,40.0,12.2,7.313,19.002,40.0,0.0,-0.001,-0.006,0.009,-12.2,-8.826,-24.802,-40.0
3.38,manual,12.8,7.814,19.314,40.0,0.0,-0.072,0.011,1.027,12.8,8.109,20.751,40.0,12.8,7.692,18.899,40.0,0.0,-0.001,-0.002,0.011,-12.8,-9.322,-24.8,-40.0
3.4,manual,13.4,8.199,19.202,40.0,0.0,-0.071,0.012,1.023,13.4,8.524,20.742,40.0,13.4,8.069,18.801,40.0,0.0,-0.001,0.001,0.011,-13.4,-9.818,-24.798,-40.0
3.42,manual,14.0,8.582,19.088,40.0,0.0,-0.071,0.012,1.02,14.0,8.939,20.733,40.0,14.0,8.444,18.706,40.0,0.0,-0.001,0.003,0.01,-14.0,-10.314,-24.795,-40.0
3.44,manual,14.6,8.963,18.975,40.0,0.0,-0.071,0.011,1.016,14.6,9.353,20.725,40.0,14.6,8.817,18.612,40.0,0.0,-0.001,0.003,0.009,-14.6,-10.81,-24.792,-40.0
3.46,manual,15.2,9.341,18.863,40.0,0.0,-0.071,0.01,1.013,15.2,9.768,20.717,40.0,15.2,9.188,18.52,40.0,0.0,-0.001,0.003,0.009,-15.2,-11.306,-24.788,-40.0
3.48,manual,15.8,9.717,18.753,40.0,0.0,-0.071,0.008,1.011,15.8,10.182,20.709,40.0,15.8,9.558,18.428,40.0,0.0,-0.001,0.002,0.008,-15.8,-11.801,-24.785,-40.0
3.5,manual,16.4,10.091,18.645,40.0,0.0,-0.07,0.007,1.008,16.4,10.596,20.702,40.0,16.4,9.925,18.336,40.0,0.0,-0.001,0.001,0.007,-16.4,-12.297,-24.781,-40.0
3.52,manual,17.0,10.463,18.538,40.0,0.0,-0.07,0.005,1.007,17.0,11.01,20.696,40.0,17.0,10.291,18.243,40.0,0.0,-0.001,-0.001,0.007,-17.0,-12.793,-24.778,-40.0
3.54,manual,17.6,10.832,18.433,40.0,0.0,-0.07,0.005,1.005,17.6,11.424,20.69,40.0,17.6,10.655,18.151,40.0,0.0,-0.001,-0.002,0.008,-17.6,-13.288,-24.775,-40.0
3.56,manual,18.2,11.2,18.33,40.0,0.0,-0.07,0.004,1.004,18.2,11.838,20.684,40.0,18.2,11.017,18.058,40.0,0.0,-0.001,-0.002,0.008,-18.2,-13.784,-24.772,-40.0
3.58,manual,18.8,11.565,18.228,40.0,0.0,-0.07,0.004,1.003,18.8,12.251,20.679,40.0,18.8,11.377,17.966,40.0,0.0,-0.001,-0.003,0.009,-18.8,-14.279,-24.768,-40.0
3.6,manual,19.4,11.929,18.128,40.0,0.0,-0.07,0.004,1.002,19.4,12.665,20.675,40.0,19.4,11.735,17.874,40.0,0.0,-0.001,-0.003,0.01,-19.4,-14.774,-24.765,-40.0
3.62,manual,20.0,12.29,18.028,40.0,0.0,-0.07,0.004,1.001,20.0,13.078,20.671,40.0,20.0,12.092,17.783,40.0,0.0,-0.001,-0.003,0.011,-20.0,-15.27,-24.762,-40.0
3.64,manual,20.6,12.65,17.929,40.0,0.0,-0.07,0.004,0.999,20.6,13.492,20.667,40.0,20.6,12.446,17.692,40.0,0.0,-0.001,-0.003,0.012,-20.6,-15.765,-24.759,-40.0
3.66,manual,21.2,13.007,17.831,40.0,0.0,-0.07,0.005,0.998,21.2,13.905,20.664,40.0,21.2,12.799,17.603,40.0,0.0,-0.001,-0.003,0.013,-21.2,-16.26,-24.756,-40.0
3.68,manual,21.8,13.363,17.734,40.0,0.0,-0.07,0.005,0.997,21.8,14.318,20.661,40.0,21.8,13.15,17.514,40.0,0.0,-0.001,-0.003,0.014,-21.8,-16.755,-24.752,-40.0
3.7,manual,22.4,13.716,17.638,40.0,0.0,-0.069,0.005,0.995,22.4,14.731,20.659,40.0,22.4,13.5,17.426,40.0,0.0,-0.001,-0.003,0.015,-22.4,-17.25,-24.749,-40.0
3.72,manual,23.0,14.068,17.543,40.0,0.0,-0.069,0.005,0.994,23.0,15.144,20.657,40.0,23.0,13.847,17.339,40.0,0.0,-0.001,-0.003,0.015,-23.0,-17.745,-24.745,-40.0
3.74,manual,23.5,14.418,17.448,40.0,0.0,-0.069,0.005,0.992,23.5,15.558,20.655,40.0,23.5,14.193,17.252,40.0,0.0,-0.001,-0.003,0.016,-23.5,-18.24,-24.742,-40.0
3.76,manual,24.1,14.766,17.355,40.0,0.0,-0.069,0.005,0.991,24.1,15.971,20.654,40.0,24.1,14.537,17.166,40.0,0.0,-0.001,-0.003,0.017,-24.1,-18.735,-24.738,-40.0
3.78,manual,24.6,15.112,17.263,40.0,0.0,-0.069,0.005,0.989,24.6,16.384,20.653,40.0,24.6,14.88,17.081,40.0,0.0,-0.001,-0.003,0.018,-24.6,-19.229,-24.734,-40.0
3.8,manual,25.1,15.456,17.172,40.0,0.0,-0.069,0.005,0.988,25.1,16.797,20.652,40.0,25.1,15.22,16.997,40.0,0.0,-0.001,-0.003,0.019,-25.1,-19.724,-24.73,-40.0
3.82,manual,25.6,15.799,17.082,40.0,0.0,-0.069,0.005,0.986,25.6,17.21,20.652,40.0,25.6,15.559,16.913,40.0,0.0,-0.001,-0.003,0.02,-25.6,-20.219,-24.727,-40.0
3.84,manual,26.0,16.139,16.993,40.0,0.0,-0.069,0.005,0.985,26.0,17.623,20.653,40.0,26.0,15.897,16.829,40.0,0.0,-0.001,-0.003,0.02,-26.0,-20.713,-24.723,-40.0
3.86,manual,26.4,16.478,16.905,40.0,0.0,-0.069,0.005,0.983,26.4,18.036,20.653,40.0,26.4,16.232,16.747,40.0,0.0,-0.001,-0.003,0.021,-26.4,-21.207,-24.719,-40.0
3.88,manual,26.9,16.815,16.818,40.0,0.0,-0.069,0.005,0.982,26.9,18.449,20.655,40.0,26.9,16.566,16.664,40.0,0.0,-0.002,-0.003,0.022,-26.9,-21.702,-24.715,-40.0
3.9,manual,27.2,17.151,16.731,40.0,0.0,-0.068,0.005,0.98,27.2,18.862,20.656,40.0,27.2,16.899,16.583,40.0,0.0,-0.002,-0.003,0.023,-27.2,-22.196,-24.711,-40.0
3.92,manual,27.6,17.484,16.646,40.0,0.0,-0.068,0.005,0.979,27.6,19.275,20.658,40.0,27.6,17.229,16.502,40.0,0.0,-0.002,-0.003,0.024,-27.6,-22.69,-24.707,-40.0
3.94,manual,27.9,17.816,16.562,40.0,0.0,-0.068,0.005,0.977,27.9,19.688,20.66,40.0,27.9,17.559,16.421,40.0,0.0,-0.002,-0.003,0.025,-27.9,-23.184,-24.703,-40.0
3.96,manual,28.2,18.147,16.479,40.0,0.0,-0.068,0.005,0.976,28.2,20.102,20.663,40.0,28.2,17.886,16.342,40.0,0.0,-0.002,-0.003,0.026,-28.2,-23.678,-24.699,-40.0
3.98,manual,28.5,18.475,16.397,40.0,0.0,-0.068,0.006,0.974,28.5,20.515,20.666,40.0,28.5,18.212,16.263,40.0,0.0,-0.002,-0.003,0.027,-28.5,-24.172,-24.695,-40.0
4.0,manual,28.8,18.802,16.315,40.0,0.0,-0.068,0.006,0.973,28.8,20.928,20.669,40.0,28.8,18.537,16.184,40.0,0.0,-0.002,-0.003,0.028,-28.8,-24.666,-24.69,-40.0
4.02,manual,29.0,19.128,16.235,40.0,0.0,-0.068,0.006,0.971,29.0,21.342,20.673,40.0,29.0,18.859,16.106,40.0,0.0,-0.002,-0.003,0.029,-29.0,-25.16,-24.686,-40.0
4.04,manual,29.2,19.452,16.155,40.0,0.0,-0.068,0.006,0.969,29.2,21.755,20.677,40.0,29.2,19.181,16.029,40.0,0.0,-0.002,-0.003,0.03,-29.2,-25.654,-24.682,-40.0
4.06,manual,29.4,19.774,16.077,40.0,0.0,-0.068,0.006,0.968,29.4,22.169,20.682,40.0,29.4,19.5,15.953,40.0,0.0,-0.002,-0.003,0.031,-29.4,-26.147,-24.677,-40.0
4.08,manual,29.5,20.095,15.999,40.0,0.0,-0.067,0.006,0.966,29.5,22.583,20.686,40.0,29.5,19.819,15.877,40.0,0.0,-0.002,-0.003,0.032,-29.5,-26.641,-24.673,-40.0
4.1,manual,29.7,20.413,15.876,40.0,0.0,-0.068,-0.018,0.966,29.7,22.996,20.694,40.0,29.7,20.135,15.697,40.0,0.0,-0.002,-0.003,0.033,-29.7,-27.125,-23.459,-37.549
4.12,manual,29.8,20.73,15.787,40.0,0.0,-0.068,-0.026,0.975,29.8,23.41,20.689,40.0,29.8,20.445,15.469,40.0,0.0,-0.002,0.008,0.033,-29.8,-27.561,-20.683,-32.67
4.14,manual,29.9,21.045,15.752,40.0,0.0,-0.068,0.003,0.98,29.9,23.824,20.699,40.0,29.9,20.753,15.324,40.0,0.0,-0.002,0.009,0.03,-29.9,-27.944,-18.303,-28.538
4.16,manual,29.9,21.359,15.691,40.0,0.0,-0.068,0.013,0.978,29.9,24.238,20.707,40.0,29.9,21.057,15.154,40.0,0.0,-0.002,0.004,0.028,-29.9,-28.279,-15.514,-23.663
4.18,manual,30.0,21.673,15.655,40.0,0.0,-0.068,0.033,0.969,30.0,24.652,20.722,40.0,30.0,21.36,15.092,40.0,0.0,-0.002,-0.001,0.027,-30.0,-28.575,-13.859,-20.802
4.2,manual,30.0,21.985,15.589,40.0,0.0,-0.067,0.03,0.961,30.0,25.067,20.727,40.0,30.0,21.661,15.003,40.0,0.0,-0.002,-0.001,0.028,-30.0,-28.829,-11.73,-17.114
4.22,manual,30.0,22.296,15.523,40.0,0.0,-0.066,0.03,0.952,30.0,25.481,20.735,40.0,30.0,21.96,14.952,40.0,0.0,-0.002,-0.002,0.028,-30.0,-29.043,-9.924,-13.993
4.24,manual,30.0,22.606,15.45,40.0,0.0,-0.066,0.026,0.944,30.0,25.896,20.743,40.0,30.0,22.259,14.92,40.0,0.0,-0.002,-0.004,0.029,-30.0,-29.224,-8.393,-11.354
4.26,manual,30.0,22.914,15.369,40.0,0.0,-0.065,0.018,0.938,30.0,26.311,20.75,40.0,30.0,22.557,14.897,40.0,0.0,-0.002,-0.005,0.03,-30.0,-29.377,-7.097,-9.121
4.28,manual,30.0,23.22,15.286,40.0,0.0,-0.065,0.01,0.934,30.0,26.726,20.757,40.0,30.0,22.855,14.877,40.0,0.0,-0.002,-0.006,0.032,-30.0,-29.507,-6.0,-7.234
4.3,manual,30.0,23.525,15.204,40.0,0.0,-0.065,0.002,0.932,30.0,27.141,20.764,40.0,30.0,23.152,14.853,40.0,0.0,-0.002,-0.006,0.034,-30.0,-29.616,-5.072,-5.639
4.32,manual,30.0,23.829,15.238,40.0,0.0,-0.064,0.052,0.924,30.0,27.54,18.608,35.776,30.0,23.449,14.842,40.0,0.0,-0.003,-0.041,0.041,-30.0,-29.709,-4.29,-4.289
4.34,manual,30.0,24.134,15.253,40.0,0.0,-0.064,-0.002,0.916,30.0,27.879,15.736,30.827,30.0,23.746,14.797,40.0,0.0,-0.003,0.011,0.046,-30.0,-29.787,-3.622,-3.149
4.36,manual,30.0,24.439,15.194,40.0,0.0,-0.064,-0.013,0.919,30.0,28.167,13.319,26.64,30.0,24.041,14.73,40.0,0.0,-0.003,0.019,0.041,-30.0,-29.854,-3.069,-2.185
4.38,manual,30.0,24.742,15.104,40.0,0.0,-0.064,-0.008,0.922,30.0,28.41,11.273,23.096,30.0,24.335,14.658,40.0,0.0,-0.003,0.007,0.037,-30.0,-29.91,-2.603,-1.368
4.4,manual,30.0,25.043,15.007,40.0,0.0,-0.064,-0.002,0.924,30.0,28.616,9.539,20.097,30.0,24.627,14.589,40.0,0.0,-0.003,-0.003,0.036,-30.0,-29.957,-2.207,-0.675
4.42,manual,30.0,25.342,14.911,40.0,0.0,-0.064,0.002,0.923,30.0,28.79,8.071,17.559,30.0,24.918,14.522,40.0,0.0,-0.003,-0.008,0.037,-30.0,-29.998,-1.872,-0.087
4.44,manual,30.0,25.639,14.817,40.0,0.0,-0.064,0.005,0.922,30.0,28.938,6.829,15.412,30.0,25.208,14.454,40.0,0.0,-0.003,-0.009,0.04,-30.0,-30.032,-1.588,0.412
4.46,manual,30.0,25.935,14.729,40.0,0.0,-0.064,0.006,0.921,30.0,29.062,5.779,13.595,30.0,25.496,14.387,40.0,0.0,-0.003,-0.009,0.043,-30.0,-30.061,-1.348,0.835
4.48,manual,30.0,26.228,14.644,40.0,0.0,-0.064,0.006,0.919,30.0,29.168,4.891,12.058,30.0,25.783,14.319,40.0,0.0,-0.003,-0.008,0.045,-30.0,-30.086,-1.145,1.194
4.5,manual,30.0,26.52,14.563,40.0,0.0,-0.064,0.006,0.917,30.0,29.257,4.14,10.756,30.0,26.069,14.25,40.0,0.0,-0.003,-0.006,0.047,-30.0,-30.107,-0.974,1.499
4.52,manual,30.0,26.811,14.486,40.0,0.0,-0.064,0.005,0.916,30.0,29.333,3.505,9.655,30.0,26.353,14.181,40.0,0.0,-0.003,-0.005,0.049,-30.0,-30.124,-0.829,1.759
4.54,manual,30.0,27.099,14.412,40.0,0.0,-0.064,0.004,0.915,30.0,29.397,2.969,8.722,30.0,26.636,14.11,40.0,0.0,-0.003,-0.004,0.05,-30.0,-30.14,-0.707,1.981
4.56,manual,30.0,27.385,13.977,37.857,0.0,-0.064,-0.013,0.915,30.0,29.452,2.585,7.927,30.0,26.917,13.996,40.0,0.0,-0.003,0.035,0.049,-30.0,-30.153,-0.609,2.17
4.58,manual,30.0,27.648,12.319,34.05,0.0,-0.064,0.016,0.916,30.0,29.5,2.274,7.226,30.0,27.195,13.852,40.0,0.0,-0.002,0.059,0.033,-30.0,-30.164,-0.538,2.335
4.6,manual,30.0,27.872,10.297,30.78,0.0,-0.062,0.148,0.896,30.0,29.542,1.934,6.618,30.0,27.466,13.087,36.671,0.0,-0.002,-0.002,0.023,-30.0,-30.172,-0.248,2.453
4.62,manual,30.0,28.057,8.462,28.074,0.0,-0.059,0.114,0.853,30.0,29.577,1.61,6.106,30.0,27.711,11.492,33.118,0.0,-0.002,-0.044,0.03,-30.0,-30.175,-0.118,2.504
4.64,manual,30.0,28.209,6.943,25.853,0.0,-0.058,-0.006,0.836,30.0,29.606,1.336,5.682,30.0,27.921,9.73,30.054,0.0,-0.003,-0.055,0.045,-30.0,-30.177,-0.095,2.533
4.66,manual,30.0,28.334,5.705,24.03,0.0,-0.059,-0.086,0.85,30.0,29.63,1.114,5.329,30.0,28.097,8.072,27.484,0.0,-0.004,-0.047,0.06,-30.0,-30.179,-0.11,2.562
4.68,manual,30.0,28.436,4.693,22.531,0.0,-0.062,-0.107,0.878,30.0,29.65,0.932,5.034,30.0,28.242,6.615,25.364,0.0,-0.005,-0.03,0.071,-30.0,-30.182,-0.134,2.596
4.7,manual,30.0,28.521,3.86,21.297,0.0,-0.064,-0.09,0.907,30.0,29.667,0.78,4.787,30.0,28.361,5.374,23.634,0.0,-0.005,-0.014,0.078,-30.0,-30.184,-0.156,2.638
4.72,manual,30.0,28.59,3.171,20.283,0.0,-0.065,-0.055,0.929,30.0,29.682,0.651,4.581,30.0,28.456,4.336,22.233,0.0,-0.006,-0.001,0.08,-30.0,-30.188,-0.171,2.684
4.74,manual,30.0,28.647,2.601,19.451,0.0,-0.066,-0.019,0.94,30.0,29.693,0.543,4.408,30.0,28.534,3.48,21.105,0.0,-0.006,0.008,0.079,-30.0,-30.191,-0.179,2.734
4.76,manual,30.0,28.694,2.131,18.769,0.0,-0.066,0.011,0.941,30.0,29.703,0.452,4.265,30.0,28.595,2.783,20.202,0.0,-0.005,0.012,0.076,-30.0,-30.195,-0.181,2.786
4.78,manual,30.0,28.732,1.744,18.21,0.0,-0.065,0.03,0.935,30.0,29.711,0.377,4.145,30.0,28.644,2.221,19.48,0.0,-0.005,0.014,0.072,-30.0,-30.198,-0.177,2.837
4.8,manual,30.0,28.763,1.426,17.753,0.0,-0.065,0.038,0.926,30.0,29.718,0.314,4.046,30.0,28.684,1.774,18.904,0.0,-0.005,0.014,0.068,-30.0,-30.202,-0.17,2.887
4.82,manual,30.0,28.789,1.166,17.379,0.0,-0.064,0.037,0.915,30.0,29.724,0.261,3.963,30.0,28.715,1.42,18.443,0.0,-0.004,0.012,0.065,-30.0,-30.205,-0.159,2.935
4.84,manual,30.0,28.81,0.952,17.074,0.0,-0.063,0.031,0.905,30.0,29.729,0.218,3.894,30.0,28.741,1.143,18.073,0.0,-0.004,0.009,0.062,-30.0,-30.208,-0.145,2.978
4.86,manual,30.0,28.827,0.776,16.824,0.0,-0.063,0.022,0.897,30.0,29.733,0.181,3.837,30.0,28.761,0.924,17.776,0.0,-0.004,0.005,0.059,-30.0,-30.211,-0.131,3.018
4.88,manual,30.0,28.841,0.632,16.621,0.0,-0.062,0.013,0.892,30.0,29.736,0.151,3.789,30.0,28.777,0.753,17.534,0.0,-0.004,0.002,0.058,-30.0,-30.213,-0.117,3.054
4.9,manual,30.0,28.852,0.514,16.456,0.0,-0.062,0.005,0.889,30.0,29.739,0.126,3.749,30.0,28.791,0.616,17.337,0.0,-0.004,0.0,0.058,-30.0,-30.216,-0.103,3.085
